0.27232,1.0804,0.30173,1.1885,0.16123,1.3047,0.84917,1.3762,0.81668,1.5956,0.60795,1.4156,2.0827,2.7221,2.2624,2.5712,1.4776,2.1644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.33696,1.3093,0.27439,1.4017,0.15959,1.5546,0.95927,1.6043,0.7171,1.5833,0.5682,1.613,2.4878,3.859,2.1532,3.2758,1.3146,1.8945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.29806,1.1906,0.26186,1.163,0.15419,1.3583,0.85692,1.4652,0.76366,1.4356,0.53913,1.5643,2.1374,2.5738,1.9729,1.9468,0.95915,1.8903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.30653,1.2697,0.32064,1.3085,0.16869,1.4699,0.89703,1.5496,0.84261,1.5384,0.51782,1.6109,1.9804,2.1523,2.1514,1.9345,1.072,2.0825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25817,1.0381,0.30406,1.1346,0.16316,1.2038,0.76194,1.2845,0.79602,1.5352,0.63472,1.2881,1.9104,1.9782,2.1208,2.3575,1.4948,2.0072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3059,1.1737,0.30472,1.252,0.16618,1.3688,0.94536,1.588,0.79623,1.612,0.6676,1.5379,2.4835,3.6448,2.3106,3.1315,1.2127,2.0194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2827,1.3462,0.28503,1.3128,0.15171,1.5006,0.81529,1.725,0.79971,1.5911,0.50338,1.6328,2.3837,2.9611,2.2015,2.7515,1.1375,1.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.28763,1.2184,0.31935,1.2994,0.15945,1.4541,0.85569,1.5211,0.83513,1.5304,0.49473,1.4889,2.0825,2.33,2.2719,2.1103,1.148,2.2484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24918,1.0376,0.29138,1.1359,0.14605,1.2383,0.80079,1.3164,0.77887,1.5144,0.59452,1.4207,1.9858,2.2026,2.2034,2.2851,1.4784,2.3537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2903,1.2176,0.30517,1.2448,0.1528,1.4424,0.83744,1.5333,0.79487,1.5526,0.55499,1.4987,2.5506,3.6763,2.1556,2.821,1.2596,2.1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25998,1.2263,0.45066,1.0831,0.091079,1.2251,0.65395,1.8704,1.385,1.5335,0.25218,1.4816,1.3438,2.403,2.4799,2.1948,1.2151,3.4083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25933,1.226,0.4311,1.0063,0.086569,1.2799,0.65442,1.8286,1.394,1.4556,0.27786,1.5213,1.3369,2.247,2.4717,2.3193,1.2622,3.4191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.27725,1.2563,0.43657,1.0015,0.088103,1.2779,0.71555,1.6792,1.3745,1.4341,0.27402,1.5275,1.4883,2.7663,2.2181,2.1149,1.2662,3.4177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.31248,1.1836,0.43674,1.0087,0.092072,1.2193,0.78691,1.5617,1.3371,1.4192,0.30099,1.4774,1.5327,2.9775,2.1212,2.035,1.1817,2.9629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.26029,1.2777,0.451,1.0693,0.087762,1.2936,0.64072,1.8233,1.3989,1.5223,0.26056,1.5473,1.3452,2.4272,2.4275,2.1693,1.3535,3.7154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24078,1.2573,0.4268,0.99749,0.082609,1.3274,0.60717,1.7514,1.4037,1.4521,0.26377,1.5363,1.3078,2.4452,2.4986,2.2468,1.268,3.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.27374,1.3021,0.43135,0.994,0.084928,1.3349,0.70363,1.7943,1.3833,1.4357,0.27187,1.5568,1.4658,2.6525,2.2585,2.0171,1.2787,3.4374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.30535,1.2385,0.44336,1.0248,0.093239,1.2747,0.78776,1.6469,1.3592,1.4506,0.28411,1.5221,1.5709,2.8168,2.1966,2.0812,1.1832,3.0316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24529,1.2535,0.46471,1.0911,0.088329,1.2977,0.6056,1.9181,1.4357,1.5768,0.25988,1.5687,1.2471,2.2566,2.5052,2.2211,1.3422,4.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2324,1.2983,0.44668,1.0288,0.081365,1.3072,0.57519,1.7714,1.4394,1.4846,0.24564,1.5724,1.2513,2.1032,2.5432,2.2657,1.2957,3.8155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24802,1.3165,0.44595,1.0164,0.084773,1.3582,0.62987,1.6634,1.4257,1.4594,0.25344,1.5328,1.3877,2.5695,2.4261,2.2126,1.2648,3.2565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.28132,1.2687,0.4401,1.008,0.089928,1.2946,0.69297,1.6426,1.3526,1.394,0.287,1.5042,1.4651,2.4753,2.3194,2.3367,1.1789,3.0366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.26573,1.3254,0.49568,1.1554,0.097032,1.2753,0.62584,1.9601,1.4696,1.6571,0.2666,1.5805,1.3222,2.3409,2.4118,2.1932,1.3902,4.6471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24511,1.3398,0.46602,1.0696,0.085397,1.3196,0.61192,1.9922,1.4603,1.5419,0.25783,1.5973,1.3297,2.1712,2.4472,2.171,1.3883,3.8737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25122,1.3543,0.46011,1.0412,0.085206,1.3505,0.61334,1.8874,1.445,1.5022,0.26285,1.5907,1.382,2.2944,2.4167,2.0875,1.3919,3.9443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.26939,1.291,0.45455,1.0228,0.091745,1.3608,0.66757,1.8937,1.4131,1.4688,0.27762,1.6055,1.3498,2.0838,2.3888,2.2925,1.3556,3.8164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17918,1.5862,0.18506,1.5799,0.15814,1.6258,0.2575,1.735,0.25907,1.6574,0.19899,1.7435,0.49439,1.6625,0.64856,1.6038,0.27259,1.8145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21715,1.5656,0.2164,1.5813,0.18841,1.579,0.31391,1.7201,0.29908,1.6608,0.23805,1.6629,0.61239,1.6488,0.65823,1.6424,0.33718,1.7566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17874,1.5117,0.17955,1.5079,0.15479,1.5293,0.26592,1.6537,0.24989,1.6499,0.19717,1.5974,0.56645,1.599,0.54685,1.6779,0.28074,1.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15385,1.5639,0.16101,1.5718,0.13497,1.5655,0.22536,1.638,0.23264,1.6773,0.17386,1.6413,0.63116,1.7655,0.58117,1.3872,0.25342,1.8222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1928,1.5755,0.19411,1.5936,0.16877,1.6093,0.2755,1.6014,0.27744,1.6922,0.21574,1.7358,0.54129,1.7568,0.65994,1.6619,0.30873,1.8062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.19718,1.6213,0.19813,1.6673,0.17064,1.6271,0.28226,1.6644,0.27136,1.7206,0.21952,1.725,0.58509,1.8457,0.59303,1.6215,0.28917,1.7148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1503,1.5873,0.15161,1.5545,0.13104,1.5909,0.22183,1.6418,0.22126,1.66,0.17276,1.6247,0.51455,1.7097,0.49284,1.5996,0.23421,1.7012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16478,1.5227,0.1669,1.547,0.14049,1.5835,0.25223,1.6448,0.23931,1.6314,0.18571,1.6413,0.64605,1.7386,0.549,1.4779,0.25236,1.677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21594,1.645,0.22008,1.6195,0.18871,1.6994,0.32783,1.7306,0.30793,1.714,0.24999,1.8246,0.70141,1.7584,0.75448,1.5839,0.32769,1.7684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21961,1.6676,0.22437,1.6758,0.19192,1.6928,0.31703,1.8052,0.3176,1.7131,0.24214,1.7869,0.7134,1.6518,0.65943,1.5068,0.3516,1.9704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17009,1.5466,0.175,1.5603,0.14882,1.5531,0.2498,1.6188,0.23978,1.6242,0.19144,1.6859,0.58785,1.6236,0.5159,1.6448,0.27801,1.6128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16282,1.5392,0.16727,1.5335,0.14385,1.4913,0.2476,1.5995,0.23878,1.6156,0.18679,1.6079,0.61917,1.64,0.58704,1.6898,0.26395,1.6797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.22015,1.5325,0.22379,1.5577,0.19352,1.5766,0.31721,1.6687,0.31165,1.6228,0.2457,1.5962,0.69299,1.7048,0.67708,1.416,0.35059,1.7378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.18025,1.5787,0.18661,1.6006,0.16135,1.599,0.27032,1.6742,0.2668,1.5634,0.19936,1.6837,0.63073,1.6761,0.61778,1.3497,0.27116,1.7937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16272,1.5972,0.16575,1.5936,0.14337,1.5799,0.2572,1.65,0.24433,1.661,0.17971,1.7107,0.67797,1.6372,0.62831,1.6477,0.26106,1.5446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15387,1.5224,0.15696,1.5473,0.13363,1.5615,0.24364,1.5533,0.2227,1.6503,0.17272,1.6384,0.69882,1.4802,0.58131,1.5728,0.25669,1.7524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3537,1.6694,0.46516,1.7744,0.24496,1.7063,0.8623,1.8925,1.0465,1.9923,0.71742,1.8493,1.5773,1.9055,1.8568,2.0139,1.4609,2.1683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.36592,1.646,0.48438,1.7971,0.23795,1.7203,0.90233,1.8887,1.0877,1.8998,0.68638,1.8616,1.6222,2.0412,1.6755,1.8651,1.44,1.8953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.37382,1.6783,0.48272,1.7685,0.23015,1.7519,0.93122,1.9595,1.0777,2.0163,0.66233,1.8785,1.6057,2.0064,1.8066,2.0105,1.2976,1.908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.38352,1.6772,0.46805,1.7758,0.22193,1.71,0.95349,1.8062,1.0648,1.8872,0.61953,1.8824,1.7004,1.9951,1.8037,2.0313,1.2449,2.0685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.34607,1.5849,0.47136,1.7385,0.22164,1.6996,0.86649,1.8016,1.0829,1.8895,0.65733,1.8567,1.6412,1.9247,1.7966,1.9766,1.3516,1.9006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.36157,1.6385,0.49531,1.7702,0.22843,1.7376,0.90311,1.8786,1.0996,1.98,0.66913,1.901,1.5924,1.9047,1.6847,2.0167,1.2573,1.9809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.36023,1.6226,0.48506,1.7663,0.22388,1.7745,0.91663,1.9156,1.0835,1.9581,0.63909,1.8373,1.647,1.9422,1.7725,1.9915,1.311,1.9411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35522,1.583,0.47674,1.7328,0.20851,1.7041,0.91822,1.8864,1.0926,1.9669,0.58426,1.8768,1.5955,1.8946,1.6985,1.8695,1.1708,1.951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35044,1.6193,0.44422,1.7541,0.2016,1.7135,0.92396,1.8367,1.0728,2.0093,0.63661,1.8366,1.7962,2.1989,1.8701,2.0918,1.3578,1.9162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.32987,1.5707,0.44323,1.7312,0.20359,1.7067,0.88153,1.8477,1.0998,1.9513,0.64031,1.8705,1.5712,1.9311,1.9202,2.0257,1.2932,2.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.33724,1.5748,0.46414,1.7707,0.19077,1.682,0.89179,1.8737,1.1101,1.9311,0.6099,1.8078,1.6873,2.0079,1.8914,2.0768,1.2622,1.9492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.32036,1.5355,0.45083,1.6974,0.1913,1.6914,0.85765,1.7906,1.0823,1.9419,0.56408,1.7742,1.6397,1.9523,1.905,2.2137,1.1597,1.7791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.32466,1.5562,0.37166,1.7122,0.16666,1.6859,0.94836,1.8475,1.015,1.9284,0.66188,1.9332,1.9049,2.0696,1.8123,1.9007,1.4828,1.8571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3066,1.6111,0.35712,1.7122,0.15099,1.7115,0.94513,1.8821,1.014,1.9176,0.6097,1.8376,1.8874,2.0028,1.9279,2.0528,1.4422,1.9913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.31883,1.6039,0.38804,1.6931,0.15644,1.6768,0.97032,1.8881,1.0577,1.8908,0.59843,1.9264,1.7808,2.0685,1.847,1.8599,1.4758,1.9995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.33046,1.6146,0.44103,1.7981,0.17787,1.6982,0.98567,1.8593,1.1509,2.0524,0.59073,1.8421,1.8447,1.8379,1.8767,2.0335,1.3038,1.9223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.18851,0.95061,0.26598,0.89581,0.13467,1.0804,0.49718,0.97781,0.72863,0.94759,0.37662,1.0346,1.1247,1.2017,1.7263,1.1551,0.97937,1.2201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17414,0.97767,0.28157,0.96102,0.11721,1.1147,0.52485,1.0633,0.80395,1.1564,0.41422,1.1131,1.354,1.3406,1.8088,1.4529,1.2991,1.3441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17406,0.9765,0.29628,0.93629,0.12768,1.1127,0.52269,1.0896,0.85255,1.1575,0.41417,1.1461,1.3568,1.3041,1.8762,1.5466,1.1141,1.3993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17913,0.99218,0.26077,1.0095,0.12198,1.181,0.53261,1.0958,0.79036,1.2304,0.40938,1.1601,1.2487,1.338,2.0032,1.5488,1.1827,1.5226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17107,0.93411,0.25682,0.84719,0.12826,1.0868,0.44364,0.96255,0.72917,0.92873,0.35775,1.028,1.0548,1.3215,1.8488,1.1748,1.0682,1.2822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1528,0.93764,0.25952,0.90339,0.10769,1.1133,0.44846,0.9626,0.77796,1.0254,0.32674,1.0231,1.1363,1.2677,1.7864,1.296,1.0202,1.2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15555,0.97085,0.28251,0.88209,0.11761,1.1032,0.44279,1.0059,0.82846,1.0084,0.38963,1.037,1.1773,1.2695,1.7022,1.3387,1.034,1.3106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17166,0.91624,0.25744,0.8923,0.12296,1.066,0.48165,0.98685,0.74211,0.98209,0.38936,1.0245,1.2232,1.2449,1.8638,1.2366,1.17,1.3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.19881,0.95801,0.27348,0.94157,0.13697,1.1107,0.54593,1.0967,0.86356,1.1208,0.42596,1.1394,1.2496,1.5148,2.0073,1.4227,1.1636,1.4505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.18219,0.96111,0.30048,0.95457,0.12067,1.1193,0.5049,1.0073,0.8686,1.049,0.37973,1.0651,1.237,1.2802,1.7952,1.4021,1.1147,1.2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16618,0.97803,0.32702,0.99127,0.11684,1.1539,0.50486,1.0488,0.97843,1.2241,0.41658,1.1692,1.309,1.1831,1.8973,1.6233,1.1314,1.4091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17596,0.93583,0.2392,0.91637,0.11191,1.1242,0.5317,1.0105,0.77962,1.0342,0.35791,1.0605,1.3606,1.2612,2.0252,1.3488,1.0539,1.4228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.19283,0.98852,0.25417,0.98756,0.12705,1.1609,0.56784,1.1009,0.83547,1.1421,0.42691,1.1218,1.2675,1.4186,2.1238,1.5358,1.3402,1.5066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.18382,0.98935,0.30371,0.96791,0.12124,1.1736,0.53245,1.0803,0.91506,1.1184,0.40053,1.0996,1.2045,1.3234,1.8819,1.5072,1.1599,1.3184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16677,0.97916,0.32667,0.94628,0.11197,1.1385,0.496,0.98957,0.97721,1.1084,0.37243,1.0861,1.2919,1.1287,1.9544,1.4951,1.0619,1.3354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.19014,0.97564,0.24872,0.96495,0.11815,1.1364,0.56168,1.0736,0.85808,1.0819,0.36418,1.1228,1.4498,1.4303,2.3064,1.4328,1.067,1.438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23629,1.4599,0.30945,1.5778,0.16683,1.5317,0.64914,1.7255,0.69593,1.9113,0.48874,1.7636,1.2128,2.0712,2.4763,2.2491,1.4983,2.1623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24605,1.4866,0.31743,1.6283,0.18908,1.5883,0.59918,1.7067,0.68112,1.9904,0.48958,1.8705,1.1423,2.0076,2.3782,2.1981,1.4178,2.2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25789,1.4603,0.32838,1.637,0.1875,1.5634,0.62793,1.755,0.71838,1.9395,0.50847,1.7815,1.1497,2.1628,2.34,2.4692,1.3814,2.1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24382,1.4519,0.32157,1.6334,0.16704,1.5538,0.66634,1.7616,0.72263,1.8602,0.50336,1.8547,1.1468,1.9911,2.4017,2.2237,1.4793,2.0694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.22331,1.4443,0.29284,1.5954,0.15824,1.5445,0.63017,1.6857,0.64264,1.8915,0.46113,1.8481,1.1192,2.1744,2.3035,2.6873,1.4873,2.0992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24761,1.4717,0.32099,1.6302,0.18679,1.5135,0.62075,1.7632,0.7086,1.9616,0.47192,1.8802,1.1582,2.0099,2.3085,1.9951,1.4393,2.1592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24748,1.4646,0.31989,1.594,0.18114,1.5213,0.63484,1.7608,0.71451,1.849,0.49396,1.7972,1.1599,2.0794,2.2477,2.3483,1.4745,2.1436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23725,1.4721,0.3096,1.6168,0.15961,1.5598,0.68052,1.7613,0.70013,1.8194,0.4874,1.8361,1.122,1.8689,2.2148,1.9602,1.4907,2.0052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23678,1.4902,0.3097,1.6331,0.16961,1.5626,0.67748,1.7073,0.67979,1.9197,0.51156,1.8922,1.2364,2.1426,2.674,2.6783,1.5423,2.2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24805,1.49,0.32172,1.6497,0.18666,1.5343,0.62008,1.7559,0.71001,1.8991,0.4825,1.8449,1.1294,2.0379,2.3204,2.1225,1.3838,2.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24255,1.4678,0.31226,1.6209,0.17454,1.5101,0.63885,1.688,0.70742,1.855,0.47705,1.8406,1.0655,2.1651,2.0411,2.2061,1.3752,1.9207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2382,1.4132,0.30828,1.6303,0.16268,1.5206,0.6613,1.6857,0.71777,1.793,0.48901,1.7369,1.1358,1.881,2.0406,2.145,1.5842,2.0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2334,1.4686,0.30899,1.6321,0.16983,1.5542,0.62823,1.7421,0.69743,1.9003,0.52581,1.7594,1.1788,2.0162,2.3484,2.3061,1.53,2.0814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24421,1.4866,0.32487,1.6653,0.18946,1.578,0.61871,1.7523,0.69863,1.8549,0.49532,1.9124,1.056,2.0536,2.2507,2.0183,1.4432,2.0842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24157,1.4528,0.32076,1.6486,0.19125,1.5486,0.61519,1.703,0.70668,1.7941,0.5082,1.7868,1.0941,1.9218,2.0366,2.1964,1.4439,1.9845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2525,1.4567,0.31741,1.6343,0.18007,1.5611,0.66678,1.7259,0.69725,1.8494,0.52265,1.7609,1.1545,1.9122,2.0763,2.1099,1.5245,1.9278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
